Request,Label
"Quero um café "" espresso "" com um folheado ou um croissant.",no_intent
Quero saber todos os voos que saem nas próximas 4 e quem vai neles.,no_intent
vamos colocar aqui fita dupla face e vamos segurar bem perto de seus olhos.,no_intent
Quero que os dois vejam se podem encontrar algum sobrevivente,no_intent
"Vamos atirar umas granadas de gás no restaurante e então, quando os caras saírem com a macaca...",no_intent
Vamos os documentos revelando os bens...,no_intent
é uma compilação de músicas que eu costumava ouvir durante alguns dos meus primeiros relacionamentos,no_intent
"É possível que, se houve algum tipo de intervenção genética, por uma raça alienígena, na humanidade estaria muito interessada em ver o progresso da experiência.",no_intent
"Posso pessoas mortas... mas, então, por Deus, faço algo a respeito.",no_intent
"Vá para seu quarto, não perca seu instante rezando, desça com a sua resposta, dentro de uma hora.",no_intent
Vamos ve como impedimos aquilo de entrar aqui.,no_intent
Quero a lista de todos os imigrantes vindos de um país islâmico.,no_intent
É claro que você sabe que naquele intervalo o mundo estava em guerra.,no_intent
"Colocar todas as garrafas que faltam na minha conta... e da próxima vez que ler o duende, falamos com Aspen.",no_intent
"Vai escorregar até o carrinho, que vai descer até o próxima sala, onde a rede vai cair sobre ele.",no_intent
"É um pássaro que empala sua presa, retira os órgãos para comer mais tarde.",no_intent
Jogar por aí só vai fazer você ter um ataque!,no_intent
Vamos ver como o Cardeal reagirá ao saber... que pretendo ficar com a princesa.,no_intent
"Vamos arrumar a VAN, voltar para Vegas e ver David Copperfield!",no_intent
É sempre perigoso saber onde os corpos estão enterrados.,no_intent
Quero que o Sr. Kossef recite uma oração para confirmar o seu conhecimento do ensinamento judaico e ver se não me mente.,no_intent
"Quero dizer, você já pensou ver um como um jacaré ou um urso?",no_intent
Diga-me onde posso encontrar a Alice.,no_intent
"Quero que daqui a duas o ministro da Educação anuncie na televisão que o governo instituiu o dia da saia nas escolas, uma vez por ano",no_intent
É melhor fazer uma lista de convidados Morell.,no_intent
vamos ver se eu posso por a câmera de tubarões ligada.,no_intent
É como se... todas as estrelas do céu tivessem caído no meu colo.,no_intent
Vá embora daqui antes que eu diga a ele que você estava aqui.,no_intent
Quero que coloque o grupo tático em alerta.,no_intent
"onde sua esposa deu a luz um filho que se tornaria um dos maiores de todos os govenantes da Índia, Akbar.",no_intent
coloque um cabo do mastro da popa... até este convés.,no_intent
É muito injusto que em 3 horas de caminho...,no_intent
Posso começar... do zero e fazer o que ninguém quer.,no_intent
"Existe uma outra fonte de alimento que vive em tempo, mas é um exército suficientemente forte para rivalizar com a rainha.",no_intent
Vai demorar um tempo pra ele... pra todos nós.,no_intent
Coloque isso e me no quarto em 5 minutos... para um coito secular do barulho.,no_intent
É muito cedo e não é tarde demais vai começar a ser um agricultor com uma nova mulher logo moraremos num estado novo um novo estado Te tratará muito bem,no_intent
NaN,no_intent
"Encontre dois ou três amigos, para falar sobre como você é... encontre alguém para amar... entre milhares de pessoas que não querem você.",no_intent
É muito cedo pra que o homem de minha vida.,no_intent
"É onde nós íamos acampar, mas parece que eles têm outros planos.",no_intent
É uma coisa terrível que tive que encontrar sua mãe dessa forma.,no_intent
"Quero dizer, esta é o menor necessário para conseguir algum tipo de faísca na vela e, às vezes, a faísca não a acende.",no_intent
É difícil saber quanto tempo será.,no_intent
Preciso escrever uma redação... para uma inscrição para a escola de USC.,no_intent
"É como Cinderella, sabe, ela só é o bailango uma noite, agora ela é só uma abóbora.",no_intent
Vamos só ficar sem jeito com outras pessoas com as quais a gente sair e terminar...,no_intent
Onde iríamos vislumbrar uma mulher disposta?,no_intent
É melhor eu ir dar uma olhada.,no_intent
quero ir com você conhecer essas pes que querem adotar.,no_intent
NaN,no_intent
"É bom ele não estar te levando no Stockyard, porque aquele era o nosso lugar especial.",no_intent
Vá e olhe para as flores como resposta.,no_intent
NaN,no_intent
"Posso achar pra gente um lugar bem legal por alguns meses, até que eu ache ou construa uma outra casa.",no_intent
"É um lugar inimaginável para um quartel general,... não acha?",no_intent
É como se para a conselheira o tempo tivesse parado três minutos.,no_intent
"preciso tentar não me mostrar fraca, porque eu sei que ela tem uma voz muito potente.",no_intent
Vamos ler a segurança na semana que vem.,no_intent
Vamos mostrar um equipamento de segurança de alta tecnologia de 50. 000 dólares.,no_intent
Deixe-me perceber a minha agenda e...,no_intent
Posso ficar para ouvir um pouco do que lê?,no_intent
"Vai nadar para longe, esperar a polícia passar... e se encontrar com um barco?",no_intent
Vá os livros contábeis salvos do incêndio e mande-os para minha casa.,no_intent
Vá até o marco de meia milha e olhe para mim.,no_intent
Vamos fazer uma seção de chamada antes das senhoras irem dormir.,no_intent
"Vamos à igreja, e depois você animação vai ao shopping comprar roupas.",no_intent
"Preciso de um Linux com Apache rodando um back-end do MySQL, e vai custar uma grana.",no_intent
"É pra isto que precisa de mim, não é?",no_intent
"Quero um conto sobre, sabe, coisas de relacionamento.",no_intent
"É uma música difícil, adoro que pudemos te conhecer mais essa semana, na entrevista, e você está sorrindo e se divertindo.",no_intent
É só uma milha de distância de onde ela mora agora.,no_intent
"Quero dizer, vamos ficar aqui por 39 dias.",no_intent
"É ilegal jogar fora as cartas, Sr. Ames.",no_intent
Preciso fazer um relatório e você precisa respondê-lo.,no_intent
É por isso que a escola tem uma política de tolerância zero nestas circunstâncias.,no_intent
"Vai lá, querida, o seu melhor.",no_intent
"Vamos achar o porto mais próximo, e dar o fora da Grã-Bretanha.",no_intent
É uma festa particular ou posso entrar?,no_intent
"É por isso, o ditado "" Não se pode julgar um pela capa "" é importante.",no_intent
"Vamos ler quem vai ganhar, esta é uma noite que ninguém pode tirar de mim.",no_intent
"É uma coisa rara de encontrar um amigo neste mundo, a. Um verdadeiro amigo.",no_intent
Quero muito voltar para casa para ver meu cachorrinho e para ver minha família que ainda está lá e sentir o cheiro da praia e do ar salgado de St.,no_intent
"É difícil encontrar muita gente normal neste negócio, Q.",no_intent
"É melhor você levar dois ou três caras da patrulha com você, só pro caso de algu imprevisto.",no_intent
Posso tirar uma foto com o seu bebê?,no_intent
É possível usar a tecnologia de dilatação do para resolver nosso problema?,no_intent
Vamos ver como essa revista se sai sem mim.,no_intent
É claro que ele não quer ver o Rowdy.,no_intent
"Deixe-me ver se ele está no fim da praia, porque se estiver ele está ferrado.",no_intent
Quero comprar um desses jornais...,no_intent
"É pra isso que serve aquela lingerie provocativa, Natalie?",no_intent
"Vamos levar algum tempo organizando, mas a fazenda vai parecer um night-club",no_intent
Quero previsão ver o Promotor e o advogado de defesa no meu gabinete.,no_intent
"Vá Cabo Dumas, ele gosta de morenas como você.",no_intent
"É difícil sair do banco, v oito innings... entrar e tentar rebater.",no_intent
"Dê-me sua seção de clientes, que lhe dou sua liberdade.",no_intent
"É isso que eles estão agora a dizer, as crianças devem-se colocar à parte e ir para outro grupo.",no_intent
Vamos á loja comprar um pouco mais,no_intent
Vamos de trás pra frente e ver se melhora.,no_intent
É de deixares de viver num conto de fadas.,no_intent
Vá ver Louise para que ela cuide de você.,no_intent
É um filme excelente... arrebenta até hoje.,no_intent
Posso ombrear um tronco de contenção igual ao gado porque meu autismo me permite fazê-lo.,no_intent
É um lu onde vilas antigas não foram engolidas pelo mar.,no_intent
"Quer dizer, eu não tenho nenhum problema com algum cara chupada, mas ela tem levado isso ao extremo.",no_intent
É mais um pro-grama de treinamento feito para ensinar uma coisa:,no_intent
"Tocar guitarra, ser uma estrela de cinema",no_intent
Quer me dizer que sou o único oficial médico de uma nave... com mais de mil pessoas a bordo?,no_intent
"Deixe-me ver a cena, deixe-me cobrir essa história.",no_intent
Dar interferon para a esclerose e se ela melhora.,no_intent
Quer treinar contra ele usando o dinheiro dele?,no_intent
"Vamos fingir que esse apartamento é meu, e eu quero tudo do meu jeito o todo.",no_intent
"Quer dizer, ele tem passado por tanta coisa e agora ele pode ter que se mudar para Arizona.",no_intent
É apenas uma questão de eu aceitar a vossa fé?,no_intent
Posso aplaudir seu carro na marcha lenta?,no_intent
Deixe-me checar minhas conexões porque voltamos no tempo,no_intent
"Diga-me festa ond está o "" cana de bambu ""?",no_intent
Posso dar à minha menina os lábios que sempre quis.,no_intent
"Vamos ver o que temos para jantar, anda.",no_intent
É claro que nós vamos o Mestre Luke de novo.,no_intent
"Vai até lá, ela vai ficar tão encantada com ele, que vão se tornar amigos?",no_intent
É o primeiro lugar que hepatite procuraria por mim.,no_intent
"Quer dizer que agora se noiva no meretrício, é?",no_intent
Quero ir pra casa ver gente louca em reality shows para eu me sentir normal de novo.,no_intent
É o que mais dá para ver da rua.,no_intent
Dá-me algum tempo para rezar ao Senhor.,no_intent
Vamos chamar a imprensa e pontuar a merda no ventilador.,no_intent
"É porque a nova das paredes é meio marrom, muito "" novo rico ""?",no_intent
É só uma questão de tempo até que meus seguranças penetrem.,no_intent
É mais bonito e tem estrelas de Hollywood.,search_screening_event
"Vai ter muita coisa boa, vai poder tomar uns picos...",no_intent
"Quero dizer, tipo, talvez ela tenha tomado alguns drinques no Shooters, e saiu com algum cara legal...",no_intent
"É mesmo assim meus senhores, tudo nu é fácil hoje em dia.",no_intent
É seu destino ir lá e ver com os olhos não cobertos pelo ódio.,no_intent
"Posso pegá-los e levá-los para um interrogatório, ou dirá tocar onde posso encontrar o belo Savoricci?",no_intent
Posso nos olhos de Dan o medo e a pressão.,no_intent
Quer brasserie jogar uma partida no estádio novo?,no_intent
"É isso que aprende nas aulas de música hokun com "" my country right or wrong ""?",no_intent
Vai ao meu show de talentos amanhã?,no_intent
"Vá agora, traga-me o coração de Tarzan.",no_intent
É muito cedo para ler icterícia de origem hepática.,no_intent
Posso até o pensamento dele.,no_intent
Quer dizer que eu vou ombrear o meu casaco de novo?,no_intent
Preciso que você me dê uma de todos os David Moselys que puder encontrar.,no_intent
Quero que meu padrastro possa falar um de nossos shows.,no_intent
Vai um papel num de Subhash Ghai.,no_intent
Olhe todos veículos circulando por aqui entre 9 e 12 sessões de hoje.,no_intent
Posso encontrar um amor assim que eu quiser.,no_intent
Posso as engrenagens rangendo no velho cerebelo.,no_intent
olhe toda a sua gravação e coloque toda sujeira que puder em Jessi Hollander.,no_intent
É impressão minha ou esse lugar parece diferente?,no_intent
"Vai buscar um "" Kava Berry shake "" com um toque de pólen de abelha... certo, Lloyd?",no_intent
É o unico sitio do universo que conhecemos que tem condições para haver vida.,no_intent
"Onde ele não pode ler nenhuma outra coisa no mundo, exceto ela.",no_intent
"É a história de Thomas Jefferson, só que nos vamos fazer como Norbit, toque onde eu faço todas as partes.",no_intent
Onde você esteve e para ond você vai não é da minha conta.,no_intent
É só uma questão de tempo até as naves base deles atacarem.,no_intent
Vamos ver o que podemos fazer com ele.,no_intent
É tão raro encontrar um homem babá.,no_intent
"Coloque um homem, alguém em quem confiamos... do lado de fora do armazém de Grillo, 24 horas. por dia.",no_intent
Vamos ao quarto ver se Claire e Michael estão bem.,no_intent
NaN,no_intent
"Precisa de prática, mas contar seus passos pode ser extremamente útil se você precisar a planta de uma sala de memória.",no_intent
Quero que encontrem todas as teorias alternativas possíveis.,no_intent
"É o lugar em NY onde Joel escreveu "" O Lamento da Cigarra "".",no_intent
NaN,no_intent
"Quero dizer, que você pode ler as coisas de 20 ou 30 anos no futuro, e dizer: "" Isso não aconteceu.",no_intent
NaN,no_intent
Quer ir para casa e comer mangas na próxima estação?,no_intent
É como quando você desliga uma tela de plasma... e a imagem fica ali por algum.,no_intent
É sobre duas agora pessoas ligadas por algo em comum.,no_intent
É por isso que eu disse que devemos comprar a loja no shopping.,no_intent
"Vamos encontrar a Pam, e ela vai matar você.",no_intent
"Vamos depressa, encontrar os outros... ou não encontraremos mais nada para comer.",no_intent
"Quero que meu filho vá ao meu trabalho, abra minha porta e encontre uma revista muito mais suja.",no_intent
Quer dizer que existem outros além daquele que escondeu na mesa do escritório?,no_intent
É mais fácil trazer o Slayer para tocar no quintal... do que Don Vito arrumar uma menina.,no_intent
"É só falar ele agora e o modo com ele passou pela reabilitação,",no_intent
É uma série de pontos entre os dedos.,no_intent
"Posso levá-los lá, mas as condições na estrutura não são boas.",no_intent
"Vamos dar um tiro ou dois para dar boas vindas em nosso pequeno grupo, ok?",no_intent
"Vamos ombrear o que 1, 5 bilhões de dólares podem fazer.",no_intent
É relativamente leve E muito pouco favorável que a sua rainha recebe o de volta à Espanha.,no_intent
É uma lista de todas as pessoas que ele já salvou.,no_intent
"É estranho ombrear alguém agora a bordo, hein, Sr. Vaner?",no_intent
Vai ser bom passar um tempo a sós com ele.,no_intent
Quero ver como v achar cin mil carros para pôr neles.,no_intent
"Vai começar a confiar em outra pessoa, e se isso acontecer, alguém vai atravessar a linha de chegada com o nosso cavalo.",no_intent
É oúnico lugar pra onde estas crianças podem ir.,no_intent
"É para fornecer acesso, disse o Procurador-Geral, para as pessoas certas em áreas exclusivas.",no_intent
"Deixe-me lhe falar sobre um filme que fiz chamado "" E o Vento Levou "".",no_intent
Vamos ver o que vocês fizeram nessas duas semanas.,no_intent
"É tão simples como colocar as necessidades dele antes da sua, mas eu não sou especialista.",no_intent
Quer que fique histérico por seus desenhos... e que diga que é um gênio ou algo?,no_intent
Existe algum motivo para você guardar um peixe dourado morto?,no_intent
"Vamos com calma, e fazer igual compôr de ouvido.",no_intent
Onde o ar vibrava com o regorjeio de milhares de tipos de pássaros... jogar agora só impera o silêncio.,no_intent
"Posso ser rico, mas não posso comprar tudo aquilo de que sinto falta do século XX.",no_intent
É um show de bonecos que não quer que as crianças assistam.,no_intent
Vamos descobrir a verdade sobre estas pessoas com ou sem o Curtis Peck.,no_intent
Posso perguntar o que temos a ver com isto?,no_intent
Posso ler um tronco de contenção igual ao gado porque meu autismo me permite fazê-lo.,no_intent
"Existe algum motivo para acreditar que bombas foram utilizadas para derrubar a Torre Norte, a Torre Sul ou o edificio 7?",no_intent
"É a única jovem do lugar, e vai ficando algo prejudicada com todos os pedidos para dançar que recebe.",no_intent
"É uma longa viagem, o que você vai dizer para a sua família?",no_intent
Quais as chances de inspetores suspeitos e um homem tentando compra minha mina aparecerem aqui no mesmo dia?,no_intent
Vamos nos com o principal suspeito essa tarde.,no_intent
Verifique se o Dr. Appleton tinha privilégios no hospital onde Tory foi tratada.,no_intent
É engraçado como o Charlie fica no escritório nas certas.,no_intent
É claro que não vou comprar um prefácio de calorias.,no_intent
É algum tipo de ecoterrorismo moral?,no_intent
Vamos dar uma volta e falar a vizinhança.,no_intent
"É a última vez que perco para você, Sullivan.",no_intent
"É também o filme que, como sabemos, introduziu ao mundo o talento do nosso convidado,",no_intent
Vamos se Bob tem um bloco ou algo assim.,no_intent
"É demais, feche os olhos, ficou muito pouco no escuro.",no_intent
"É um livro cheio de informações úteis, Hastings.",no_intent
Jogue lama nela antes que ela possa jogar em você.,no_intent
"Quero que junte suas porcarias, e dê o fora.",no_intent
Vamos ler se isto tem a v com o seu grande segredo.,no_intent
Quer jogar Imagem e Açãoou ou alguma outra coisa?,no_intent
Quero que estejam ali onde sei que posso achá-las... onde os campos alegres se parecem aos que conheceram em vida.,no_intent
Quero dizer que hoje vai ser minha última luta.,no_intent
"Quero dizer, come as melhores guloseimas... veste seda e cetim... serve e trata da mãe e do pai.",no_intent
"É mais fácil ponderar sobre Emily Ryan, do que jogar ovos na minha cara, Jack.",no_intent
Vamos ganhar contra a Globo Gym amanhã e provavelmente vamos perder.,no_intent
É uma grande música em uma hora crucial para ela.,no_intent
"É só uma questão de tempo. pra que ele nos pegue, Johnny.",no_intent
"Quero encontrar a mãe e o pai como eu mesmo, não como você.",no_intent
Vamos assistir televisão e ir para a cama.,no_intent
"Quer dizer, podemos ter dado falsa esperança por duas horas ao povo.",no_intent
Vá dizer para eles voltarem... senão algo ruim vai acontecer.,no_intent
Vamos criar alguns Namekuseijin!,no_intent
Diga-me apenas quem é a última pessoa escalada para demolição.,no_intent
Quer sempre ler poesias falar da vida após a morte e gosta de piano.,no_intent
Posso dizer que está sorrindo e nem consigo seu rosto.,no_intent
Vamos assistir filmes do John Hughes sobre bailes e fazer mais mimosas.,no_intent
É a mesma arma que matou o tenente e acertou o trailer hoje.,no_intent
"Preciso saber tudo sobre ele, como pensa e até onde pode chegar.",no_intent
Vai ter boa comida... e um bom álbum lugar para morar pela primeira vez em três anos.,no_intent
"Posso ver que somos muito parecidos, você e eu, Lenny.",no_intent
Onde está o cinema lugar onde crucificaram Cristo?,no_intent
Vamos ler se você dá conselhos girar ao ritmo de uma arma de brinquedo e agitar sua artificial cyckami.,no_intent
É muito difícil reconhecer a verdade quando se é bombardeado por mentiras o todo.,no_intent
"É que... quando me preparo para um corrida, não deveríamos, de fato, em algum momento... correr?",no_intent
É um programa médico extensivo para alunos honrados do Colegial.,no_intent
"Quero mostrar para essas pessoas que estou por mim, estou aqui para jo e ganhar a confiança de Kelsey, Jared e Raul.",no_intent
Onde arrumarei te para fazer trabalhos para entrar em outra escola?,no_intent
Quero aplausos para o excelente atirador Laredo:,no_intent
Vai jogar em equipe pela primeira vez na vida.,no_intent
Vai ver se o seu amigo Hutt está seguro!,no_intent
É aquele tipo de local que toda a família vai gostar de visitar para prestar a última homenagem.,no_intent
"É a única forma de perceber as llhas Gregas: devagar, de barco.",no_intent
Quero ver você dar uma mordida.,no_intent
Haverá bares clandestinos por toda a Chicago onde se poderá comprar Marlboro Lights de contrabando.,no_intent
Vai escrever algo em seu sobre isto?,no_intent
Vai encontr primeiro Roger Lord Mortimer.,no_intent
"É por isso que ele senta sozinho, ao invés de aqui na saleta legal.",no_intent
É intervalo de você acordar para as suas responsabilidades.,no_intent
É triste cidades que deviam ser protegidas a todo custo sendo reduzidas a cinzas...,no_intent
Preciso de uma lista desse pessoal.,no_intent
"Quer dizer, só de ver uma baleia assassina... é de tirar o fôlego.",no_intent
Olhe bem porque é o mais perto que vai chegar.,no_intent
"É bonito tocando ver como arriscas andar à porrada, para proteger a honra da Chloe.",no_intent
Vamos agora proceder com as declarações iniciais.,no_intent
"Vamos mostrar esse rosto em Green Lanes, e ver o que conseguimos.",no_intent
É tão bom finalmente materializar uma das... senhoritas amigas do Mike.,no_intent
Vamos o que conseguimos fazer com isso.,no_intent
"Quero lhes dizer, para o agente funerário lamentar a nossa morte, seria bom se vocês viessem ver o show primeiro.",no_intent
Vamos se você fala tão eloquentemente com a sua coluna quebrada.,no_intent
"Vai ver na casa de banho, sim?",no_intent
Vamos colocar as coisas no porta-malas e vamos nessa.,no_intent
"Quer dizer que, se somos feitos à memória de Deus... a vingança deixa de ser um ato de ódio e passa a ser uma cruzada sagrada?",no_intent
"Deixe-me ver se entendi -- Por um lado, eu não sei o que você está falando.",no_intent
"Quero te agradecer pelo planejamento, sabe, e por estar disposta a ir ver o Dr. Pelikan e ir em frente com isso.",no_intent
"Use isso a seu favor, antes que ela perceba, porque, ela vai descobrir, estou te dizendo.",no_intent
vai morrer em exatamente uma semana!,no_intent
"faça com que esteja em minha mesa amanhã pela manhã, acabou Venice Beach High para você.",no_intent
É o único lugar onde posso garantir a sua segurança.,no_intent
"Posso ver isso ago, mas realmente não foi uma escolha consciente.",no_intent
É para as pesso que preferem mais cardio e um pouco menos parte superior do corpo de treinamento de resistência.,no_intent
Encontrar um restaurante clandestino onde o canibalismo ocorre mudaria o curso de minha investigação.,no_intent
é nossa primeira noite na ilha e é difícil durmir ouvimos disparos em algum lugar a nossa frente,no_intent
Vamos encontrar uma palavra para eu chamá-los caso precise.,no_intent
É por isso que as pessoas que gerem o esporte têm que assumir a responsabilidade.,no_intent
"Vamos tentar uma coisa, compara o Ross Lee da listas com o A. Lee da mesma lista.",no_intent
Vamos ver os Grandes Escarlates acabarem com os patos em Paris.,no_intent
Preciso que você cubra toda essa área e... essa terceira pessoa.,no_intent
"Quer dizer, o primeiro conceito do Budismo afronta o problema de matar ou ferir algum ser, então como é que você pode comê-lo?",no_intent
haverá uma recompensa substancial para aquele que encontrar a Millennium Falcon.,no_intent
Dê-me tempo para sair daqui... aí poderá gritar o quanto quiser.,no_intent
Vá dar o seu golpe em outro lugar.,no_intent
Vamos precisar de uma lista com todos que trabalharam com ela ontem.,no_intent
"Vamos ver se você, cara, Eu sempre te ÚLTIMO.",no_intent
Vamos só para o Sr. Dubois aqui... uma sala que não... interfira com o seu fluxo.,no_intent
"Vamos ver se a gorda entra, acho que tem grana.",no_intent
Quero que o encontre e acabe logo com isso.,no_intent
"Dê um imagem tempo pra essas mãos gordas, que você jogando vai chegar aqui junto com o resto de nós.",no_intent
É... é como se alguém há muito tempo disse...,no_intent
"É também o documentário que, como sabemos, introduziu ao mundo o talento do nosso convidado,",no_intent
"Vai dar tudo certo com a Irmã Bernadette, quando eu terminar de ver a minha paciente?",no_intent
Quero que o Sr. Kossef recite uma oração para confirmar seu conhecimento do ensino judaico e ver se não está mentindo.,no_intent
Quero que vocês usem o tempo da aula de hoje... para começar a trabalhar na idéia de vocês.,no_intent
É ridículo vocês pensarem que tenho algo a ombrear com isso.,no_intent
"Posso ver sua habilitação, por favor?",no_intent
Vamos ao então não há como nos contatar.,no_intent
"Vá pegar uma banana bag, coloque em seu braço e então procure-me.",no_intent
"É como ser um artista durante a noite, é isso que está acontecendo.",no_intent
Onde está a filmagem equivalente... do Shephard colocar jogando golfe na lua?,no_intent
Vamos colocar o pessoal lá na frente.,no_intent
"Faça o que quiser, mas para mim, você tem maiores problemas, como não encontrar Jack Bauer.",no_intent
"É algo que está a ocorrer, à medida que as pessoas se mudam cada vez mais para as grandes cidades e não querem saber de onde vem a água.",no_intent
Vamos ajudar Big Abe a materializar o seu maldito molar.,no_intent
Vamos então ver se tem coragem para tomar a liderança.,no_intent
"É só tocar em nossos dedos, e poderemos ir para casa!",no_intent
Vai jogar ou vai ficar aqui falando mal de mim?,no_intent
Quer contar-me minúcias da vida dele e as minhas.,no_intent
Vamos dizer que tenha um monstro por dentro... o tempo todo.,no_intent
É por isso que ele mudou a aparência das theatres pessoas da cidade e se escondeu?,no_intent
Vamos contar este tal Gorgulho Deslizante mais uma vez.,no_intent
"Precisa de aliados, uma rede de pessoas dispostas a fazer tudo por você, inclusive correr atrás de pontas soltas até a morte.",no_intent
É mais provável que o acaso não tenha nada a contar com isso.,no_intent
"Posso julgar isso melhor do que você, e posso lhe mostrar o que fazer e como fazer.",no_intent
"Quero dizer, olhe, Mike, se não houver nenhuma gravação no carro, encontre-o, por favor.",no_intent
Vamos semanas dar uma olhada através do espelho ond você encontrará sua resposta.,no_intent
Quero uma canção que compus para uma dama muito especial.,no_intent
Quais são as chances de ser flagrado em três diferentes e três lugares diferentes no mesmo dia?,no_intent
É melhor para nós dois... enquanto ainda somos jovens para encontrar alguém mais.,no_intent
É o meu dia de comer o que quiser.,no_intent
Vamos um pouco de trabalho em equipe.,no_intent
Quer que ache algum problema... e dessem uma dura no dono para pegar seu dinheiro de volta?,no_intent
"Vamos precisar dessas habilidades porque esse pouco está chegando, quero dizer...",no_intent
"Vamos quem é que vai ficar irritado, quando estiver perdido na minha área.",no_intent
É preciso sair do país poucas horas depois da fuga.,no_intent
É que de todos os 29 aniversários... meu pai só arranjou para me ver em precisamente 6.,no_intent
"Posso ver uma identificação, por favor.",no_intent
Precisa ir para um lugar seguro.,no_intent
Quero te perguntar umas coisas e você vai me dizer a verdade.,no_intent
Vamos encontrar aqueles que fizeram este Duque e três irmãos e nenhum.,no_intent
"Existe um lugar ao norte, umas duas milhas da Rodovia.",no_intent
Posso horas aderência uma em seu toque de recolher.,no_intent
"É claro, quando você conhece uma família a tanto temp quanto eu conheço os Dixons, eles não te tratam como um tira mas como um amigo.",no_intent
É preciso um verdadeiro líder para surpreender fora o manual e improvisar o modo que você fez.,no_intent
"Vamos logo, para eles terem mais tempo de jogar antes de fecharem.",no_intent
Quero saber se tem o que precisa para sobreviver.,no_intent
Vai contar ele quer ficar com o carro velho.,no_intent
É imaginação minha ou a gravidade está aumentando o tempo todo?,no_intent
Vamos mostrar quem são os perdedores.,no_intent
É como colocar alguma coisa no forno e assar por muito tempo.,no_intent
"Quer o que tenho para dizer, nos encontraremos em um lugar público, onde eles não possam nos pegar.",no_intent
Vai enganaram você enviando alguém que você conhecia.,no_intent
É bom finalmente falar alguém jovem e interessante aqui.,no_intent
É muito específico com quem convida a trabalhar com ele especialmente quando vai fazer a contratação mais importante para ele.,no_intent
vamos vamos espere um pouco voce não vai à lugar nenhum olhe isso,no_intent
"Precisa se vestir, se arrumar, e ir até o escritório e então poderá o que foi decidido para você!",no_intent
Quer dizer que algum charlatão quem vai sentar lá e me julgar.,no_intent
"É ridículo, Dennis, nos deixaram uma compilação de tarefas.",no_intent
"É difícil encontrar um estúdio sem água quente mas, encontrei um senhorio fabuloso.",no_intent
Vamos ver se ele se contorce com uma intimação por desobediência.,no_intent
É só que eu percebi agora que nossos objetivos são muito diferentes.,no_intent
Vamos dar ao Dr. Stone um tempo para fazer o seu trabalho.,no_intent
É meio estranho que estou ansiosa para ver isto?,no_intent
É na morte que conseguimos encontrar serenidade.,no_intent
É bom parar com essa negociação do esperma do meu marido ou vou te processar tão rápido que a sua cabeça v girar.,no_intent
Vamos desocupar aqui pra colocar a árvore.,no_intent
"Quero dizer, os shows são ótimos, mas sabe que não precisa passar todo o seu pouco livre tentando formar um excelente grupo com aqueles músicos medianos,",no_intent
"É fácil para eles assumirem que eu vou fazer tudo isso, e darei todo o meu intervalo para isso, mas esse não é o caso.",book_restaurant
É só uma questão de tempo para aprendermos as identidades dos agentes da FULCRUM.,no_intent
"Olhe isto deste modo, pelo menos o ditador teve a decência de jogar um pouco de sujeira sobre eles.",no_intent
É que eu prefiro perceber você do que a sua substituta.,no_intent
É possível v como são ótimos para manter o solo junto.,no_intent
"olhe para lá e me diz o que é o que está vendo, nada!",no_intent
"Vamos ver se conseguimos adiar essa reunião de orçamento, e no lugar veja se você consegue uma conferência com Ramey.",no_intent
É claro que eu não vi. A linha para se registrar me atrasou duas horas e a linha de segurança mais duas!,no_intent
Vá até Bai Hai Dong Men e procure a sua próxima pista.,no_intent
NaN,no_intent
Vamos para Boston e poderá ver a sua mãe.,no_intent
É uma caixa onde pessoas assistem as outras.,no_intent
"Precisa entender logo, Caleb, porque se cometer os mesmos erros que eu, com todas estas pessoas aqui que te amam e que estão tentando te ajudar,",no_intent
"É só por nobreza, não tem nada a com ciúmes.",no_intent
"Quer mesmo gastar tempo tempo na casa da Kristina, esperando Red John aparecer?",no_intent
"Deixe-me algo na ideia imbecil do Alec, e sugerir esconder o anel dentro da sobremesa.",no_intent
Quero mostrar aos meus filhos onde eu estava enquanto eles cresciam.,no_intent
"Quero dizer, isso tem algum outro significado em letão?",no_intent
"É um movimento, é muito emocionante... quando as pessoas que criam aderir e nações... então estamos a construir novo mundo.",no_intent
"Quer calar a boca, e me dar a honra de ser a minha esposa?",no_intent
É como se eu vivesse o meu próprio filme de terror.,no_intent
Vamos limpar e ver o que aparece no ultra-violeta.,no_intent
Quero a arrecadação de 12 horas. da pressão da fenda.,no_intent
"É minha obrigação pagar seu salário, assim como é sua obrigação dar corda nos relógios.",no_intent
"Posso passar horas aqui a citar exemplos similares, mas eu acho que você já entendeu a mensagem.",get_weather
É a última noite de lua nova... quando a maré pode trazer das profundezas para cima o tubarão de seis guelras.,no_intent
"É por isso, amiga, que temos de arranjar outra coisa em que trabalhar.",no_intent
É uma série de longos e impressionantes períodos de tempo onde absolutamente nada acontece.,no_intent
Vai estar tão diferente quando ficar pronto que você não vai reconhecer o lugar.,no_intent
"É verdade, o novo Reino precisa de ordem... de legalidade, de leis.",no_intent
É como se... o parasse por uns segundos.,no_intent
Vai ter um grande show no Dreams Hall de tarde aonde você também vai aparecer.,no_intent
Posso escrever 100 por minuto se me der tempo. suficiente.,no_intent
"Vá a um bar gay, faça sua vontade clara e aproveite.",no_intent
